
episode,reward,timesteps,successful
1,-4,2,0
2,-20,1,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,16,2,0
11,5,2,0
12,-20,1,0
13,219,4,0
14,6,2,0
15,-20,1,0
16,-20,1,0
17,-20,1,0
18,175,3,0
19,33,2,0
20,0,2,0
21,154,3,0
22,-3,2,0
23,-20,1,0
24,300,6,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,-20,1,0
29,369,4,0
30,7,3,0
31,-20,1,0
32,12,2,0
33,-20,1,0
34,-20,1,0
35,270,5,0
36,22,2,0
37,93,4,0
38,148,4,0
39,25,2,0
40,-20,1,0
41,-20,1,0
42,50,3,0
43,-20,1,0
44,-20,1,0
45,9,3,0
46,-20,1,0
47,51,2,0
48,64,4,0
49,18,2,0
50,-20,1,0
51,166,2,0
52,157,9,0
53,9,2,0
54,-20,1,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,155,3,0
59,329,3,0
60,-20,1,0
61,-20,1,0
62,318,3,0
63,-20,1,0
64,-20,1,0
65,-20,1,0
66,5,2,0
67,-20,1,0
68,-20,1,0
69,-20,1,0
70,-20,1,0
71,27,2,0
72,142,2,0
73,341,5,0
74,476,4,0
75,-11,2,0
76,-21,2,0
77,-20,1,0
78,151,2,0
79,230,5,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-9,2,0
84,-20,1,0
85,-20,1,0
86,-20,1,0
87,-13,2,0
88,-20,1,0
89,434,6,0
90,33,3,0
91,44,3,0
92,-20,1,0
93,19,2,0
94,-20,1,0
95,-20,1,0
96,-20,1,0
97,-20,1,0
98,8,2,0
99,48,3,0
100,420,5,0
101,213,3,0
102,-20,1,0
103,14,2,0
104,-20,1,0
105,219,4,0
106,-20,1,0
107,291,3,0
108,-20,1,0
109,131,2,0
110,25,2,0
111,-20,1,0
112,16,3,0
113,-20,1,0
114,182,4,0
115,-20,1,0
116,-20,1,0
117,59,3,0
118,-20,1,0
119,-20,1,0
120,-20,1,0
121,233,5,0
122,-20,1,0
123,-20,1,0
124,556,10,0
125,-20,1,0
126,-20,1,0
127,-20,1,0
128,-20,1,0
129,1,2,0
130,-20,1,0
131,-20,1,0
132,-20,1,0
133,-20,1,0
